ef_id,region_code,confidence
ef_bc42f8c0,USA,0.7612392263893243
ef_82d43f00,USA,0.7493898231459991
ef_0ccd9239,USA,0.7405692392830431
ef_f8b9e938,USA,0.7553548227469067
ef_21ebc509,USA,0.8117678163193518
ef_a15f7b77,USA,0.7555314331386555
ef_7c0b3f96,USA,0.7181304277389122
ef_95b06620,USA,0.7678133682531741
ef_9b8526f4,USA,0.8269879955481794
ef_bdf84eb0,USA,0.7441974160057977
ef_189164a7,USA,0.718719201485316
ef_831c3b5b,USA,0.7667063855867565
ef_d719d4a4,USA,0.7938071734780059
ef_6df26595,USA,0.7682788206985413
ef_daef0e14,USA,0.7651343389479107
ef_7ec128ea,USA,0.7597298689377773
ef_8fdc9ca5,USA,0.7150239918342155
ef_b8f9e9e2,USA,0.8268477071521373
ef_21b5f258,USA,0.7828573542890972
ef_7f787138,USA,0.7851313551761697
ef_a383d5f2,USA,0.7639850898324515
ef_fcc0b50d,USA,0.8005022994913894
ef_7faab7b6,USA,0.8446879559983954
ef_e31ef9b9,USA,0.7815905666328264
ef_1f3d558a,USA,0.7974056827507479
ef_09219799,USA,0.7657939074393717
ef_216a5884,USA,0.7656359071392883
ef_371c94db,USA,0.7669111507801812
ef_d92517cc,USA,0.8081751880889678
ef_77de1617,USA,0.7808384326838363
ef_e6813f2f,USA,0.7632496423642042
ef_0497b90c,USA,0.802357490360034
ef_cef1dd32,USA,0.8178858999951583
ef_2b478704,USA,0.731242225780112
ef_8d802ceb,USA,0.758188976247865
ef_d22e247c,USA,0.7667999999793986
ef_b546f3e1,USA,0.7660905597010532
ef_95e4d495,USA,0.7631988265354467
ef_ac32fecf,USA,0.7774355720406952
ef_471ad193,USA,0.7947000693987728
ef_d0e76c7b,USA,0.792501566104657
ef_ae7cdfa3,USA,0.8005234149347902
ef_cf474c40,USA,0.7302376712060438
ef_7a5e8d2d,USA,0.816327890372126
ef_4f743965,USA,0.7726721948570684
ef_f9571096,USA,0.7561893603463868
ef_f009c54f,USA,0.7924098294818737
ef_50b2ed82,USA,0.765176988331789
ef_0d8e529c,USA,0.8013926769133666
ef_f1cf83ad,USA,0.7645429493129065
ef_e45a46bf,USA,0.7362280633232284
ef_98dc5bc9,USA,0.7593292980854797
ef_b292db28,USA,0.7971842428024569
ef_46ac2c1f,USA,0.7748291791723009
ef_bcd1ea7b,USA,0.7703419190238362
ef_fabbd172,USA,0.8021521745703836
ef_cafec7d8,USA,0.8084828445638325
ef_258a56e2,USA,0.7919370961760847
ef_80754f01,USA,0.7835739910203756
ef_0705d97a,USA,0.775261465874709
ef_d44733d0,USA,0.7903550202165136
ef_bda26f35,USA,0.7712371482609902
ef_214826da,USA,0.8550805720213214
ef_17b1fab9,USA,0.8125137218406483
ef_7c2b79f4,ZAF,0.7775834079652463
ef_fda9221c,ZAF,0.7281000576384199
ef_2fe37876,ZAF,0.7455621528844539
ef_a8a96370,ZAF,0.820966816141047
ef_e44a1f27,ZAF,0.8140688522403017
ef_1250c5a1,ZAF,0.7760717462053367
ef_dda0e4f3,ZAF,0.7102009554430248
ef_ba252c69,ZAF,0.7985258410864405
ef_243b5d7c,ZAF,0.813876160451182
ef_8f05ca63,ZAF,0.7426416464079787
ef_3f0b3035,ZAF,0.725640120303126
ef_4451cf90,ZAF,0.8072784363472594
ef_28035f65,ZAF,0.7884707754079204
ef_3684e6ff,ZAF,0.8110408059693683
ef_5e1ca882,ZAF,0.7587190194803967
ef_4355ff9a,ZAF,0.8121865381327837
ef_b596da3e,ZAF,0.7298082495856272
ef_dded36ed,ZAF,0.7619363756538301
ef_687e7d2b,ZAF,0.7687499343500043
ef_5768c88a,ZAF,0.7469940353194781
ef_f60166ed,ZAF,0.7740390991517168
ef_77761d8a,ZAF,0.7676278329892221
ef_2a11732d,ZAF,0.7613535640516181
ef_5fa2e9c0,ZAF,0.7725349839687352
ef_eed2bd80,ZAF,0.7453413916572643
ef_b8205375,ZAF,0.7744557029086333
ef_3eadf521,ZAF,0.7865116110695939
ef_b734968b,ZAF,0.7312419488080627
ef_e798946d,ZAF,0.7931847923335599
ef_1a7d26e0,ZAF,0.8171313484207304
ef_d04af6a1,ZAF,0.7544478150053117
ef_e49ac922,ZAF,0.7950358218401204
ef_95c40e31,ZAF,0.7711858121608176
ef_36e50269,ZAF,0.7917278590335859
ef_c7c13d69,ZAF,0.759733212500539
ef_0c33b834,ZAF,0.7904079036293575
ef_5faf81a0,ZAF,0.7888351837005357
ef_69832301,ZAF,0.7752452182774373
ef_0a91be32,ZAF,0.7726023941862881
ef_900520c3,ZAF,0.7836148592116808
ef_30b9106b,ZAF,0.7023202952894613
ef_818686de,ZAF,0.7888006439709696
ef_0c2c53fd,ZAF,0.7811741168491335
ef_eab962de,ZAF,0.7899211662076379
ef_f0ac2545,ZAF,0.784660734556037
ef_2bd60d9b,ZAF,0.7521945682800015
ef_5323183f,ZAF,0.7398965495593496
ef_414d671b,ZAF,0.7525320783127466
ef_2004d099,ZAF,0.7886742575148907
ef_be3ce600,ZAF,0.7295648052189924
ef_fdc19779,ZAF,0.7704044834262603
ef_563118ad,ZAF,0.816747793608465
ef_3b009b13,ZAF,0.7930489061051281
ef_951b8427,ZAF,0.7607457768478704
ef_b37d6a2b,ZAF,0.775460220439562
ef_da5c6e90,ZAF,0.8030523918419729
ef_f36670f6,ZAF,0.8164844919280276
ef_ad2b37ce,ZAF,0.7749107002758647
ef_64d671ff,ZAF,0.8084562731846993
ef_366affb9,ZAF,0.7919625073237425
ef_4b87ae15,ZAF,0.7321245639822967
ef_ff9c79f9,ZAF,0.8145442661357453
ef_0fe7daa4,ZAF,0.7914643670776408
ef_9154038f,ZAF,0.693616824826128
ef_faeab8d1,ZAF,0.8148008361578915
ef_087e81e7,ZAF,0.8238031302996688
ef_f1b88191,ZAF,0.7680973368287934
ef_576fd1cc,ZAF,0.7821083233053817
ef_cc684ae3,ZAF,0.7411714196942522
ef_68ae5fdf,ZAF,0.7697893872244276
ef_8efd1902,ZAF,0.7150724777892066
ef_922ff65d,ZAF,0.7882203033233864
ef_c805be63,ZAF,0.7640147654881546
ef_69afbcf8,ZAF,0.7698173674427711
ef_15842026,ZAF,0.7776033061376918
ef_11f25b33,ZAF,0.8291942165135581
ef_fbd30223,ZAF,0.7776416943374542
ef_3dffe58a,ZAF,0.7470445938576645
ef_292665de,ZAF,0.7010329789646693
ef_1d7da34d,ZAF,0.7632985441673971
ef_7a3df474,ZAF,0.7675948190605119
ef_21346519,ZAF,0.7479347764990262
ef_afffca6d,ZAF,0.7901882901445325
ef_9f665c42,ZAF,0.7890395079326079
ef_2cf8f4ae,ZAF,0.7496359936571179
ef_d7c9742b,ZAF,0.6976476766285384
ef_41015691,ZAF,0.715615298782463
ef_87895b92,ZAF,0.7783439073388645
ef_5638b263,ZAF,0.7986674948658785
ef_01fe54e7,ZAF,0.8144029882322567
ef_7f503a6b,ZAF,0.8421302605697552
ef_bc6eecfa,ZAF,0.7593450915397518
ef_8601fb3a,ZAF,0.8031439938575908
ef_631687ae,ZAF,0.758580407007002
ef_34745fd1,ZAF,0.7600242452134417
ef_0bbef49f,ZAF,0.7634070754675403
ef_0f911274,ZAF,0.8014060356636584
ef_0c525707,ZAF,0.7721628990892361
ef_21381023,ZAF,0.8092263862654642
ef_0550a1be,ZAF,0.7993075876588854
ef_933829e9,ZAF,0.7768774596501912
ef_69dcaf23,ZAF,0.7829580400694497
ef_d5b876a6,ZAF,0.7951837773348679
ef_40e07ebb,ZAF,0.7730975541491443
ef_6b0834c0,ZAF,0.7685775663725564
ef_1e677998,ZAF,0.7441549207133041
ef_0aea798d,ZAF,0.7932186269125459
ef_1c04b17c,ZAF,0.81346403162002
ef_eafb871e,ZAF,0.7529044904226212
ef_c1a69ec6,ZAF,0.7403497279855306
ef_15837f11,ZAF,0.7248715557514446
ef_9ab5bfce,ZAF,0.8058687911428111
ef_7c3d7439,ZAF,0.752438741132146
ef_ac60e431,ZAF,0.8132378981012477
ef_731d1fe2,ZAF,0.7845934030757681
ef_f6b7e117,ZAF,0.8238652531201852
ef_a8a984f2,ZAF,0.7916230583108024
ef_f2a0549e,ZAF,0.796904150790316
ef_4f300eca,ZAF,0.7436936766631014
ef_6c71a57f,ZAF,0.750329928379314
ef_6dfe050a,ZAF,0.8003482316504607
ef_881e2c39,ZAF,0.7855990531454489
ef_d9bb69b5,ZAF,0.7733129938117257
ef_1d22c65b,ZAF,0.7914868534540506
ef_5f3ce655,ZAF,0.835697973685114
ef_bbc358c3,ZAF,0.7370045041715914
ef_46f664a3,ZAF,0.796176577210924
ef_a7072ba0,ZAF,0.7543881758966894
ef_f485d669,ZAF,0.7213307119974609
ef_ac464164,ZAF,0.7448496726804961
ef_51cb7bfc,ZAF,0.7891614341902672
ef_c2ee48ef,ZAF,0.7598385561427105
ef_8018a8f0,ZAF,0.755772107207643
ef_4bfe2ee5,ZAF,0.777414721602565
ef_addc17b4,ZAF,0.71808151498621
ef_381bd725,ZAF,0.7241037963540924
ef_7524b5e8,ZAF,0.7654069719146053
ef_ce0a7e4b,ZAF,0.7278545548708887
ef_2c9e259d,ZAF,0.7813508224066825
ef_464d60ce,ZAF,0.776310994416979
ef_72031558,ZAF,0.7978198109462321
ef_1dafc5f4,ZAF,0.799369239502779
ef_6219ca23,ZAF,0.7877331636647718
ef_18c95a8a,ZAF,0.7781601906427754
ef_00829e26,ZAF,0.7639935564144955
ef_e51f6c66,ZAF,0.7968581078516809
ef_5651f720,ZAF,0.7168463931345354
ef_fd6c8061,ZAF,0.7419906748401308
ef_9bb32560,ZAF,0.7940977979006586
ef_d1a03aa0,ZAF,0.8093343502335628
ef_c9c3d502,ZAF,0.79348729246216
ef_63609b52,ZAF,0.7614952090793091
ef_743bc872,ZAF,0.7581810767484128
ef_4fc4a01e,ZAF,0.7906901881309985
ef_10a63325,ZAF,0.7918122426510253
ef_b08dd4a4,ZAF,0.8076650974686888
ef_4469faca,ZAF,0.8069524660485881
ef_91277e0f,ZAF,0.7370893236067796
ef_aa5eee47,ZAF,0.8031540364851527
ef_5579f402,ZAF,0.7852751423554922
ef_a20dadc1,ZAF,0.7808777662391829
ef_371b3d53,ZAF,0.7947408174325507
ef_6df9116c,ZAF,0.7794857723293819
ef_1a2efd6d,ZAF,0.7703521901879696
ef_1cf93ac7,ZAF,0.7587134439538966
ef_d8ab6625,ZAF,0.7981620453892221
ef_2f5ba090,ZAF,0.8036235634800258
ef_41ac4338,ZAF,0.7591095434910725
ef_ba4f4e6e,ZAF,0.7840760801764314
ef_cd803f18,ZAF,0.7581814795827748
ef_f79a2ab1,ZAF,0.72747934267082
ef_81e91ca3,ZAF,0.8020611406038666
ef_45618390,ZAF,0.7758369659233351
ef_4e58e717,ZAF,0.770433649487639
ef_590dcfaf,ZAF,0.7713551119911887
ef_8cf0fcc9,ZAF,0.7880697220983591
ef_88128dae,ZAF,0.7742748398547437
ef_ef1a2777,ZAF,0.768536513927022
ef_84d8b9dc,ZAF,0.7918121459181734
ef_4bd21251,ZAF,0.8054453932442422
ef_f26a6c89,ZAF,0.7592733556694902
ef_800b7ff7,ZAF,0.8055365477278918
ef_a3023b5c,ZAF,0.8210369319653722
ef_f7e57f75,ZAF,0.7510025712431041
ef_c1424036,ZAF,0.7670306952086818
ef_fc76658e,ZAF,0.7940730111226636
ef_23f4c0dc,ZAF,0.78952832803457
ef_b722b3ea,ZAF,0.7078761914859424
ef_b1d24fda,ZAF,0.8313408817545201
ef_fd78e4c7,ZAF,0.7926941012091491
ef_bc1c2306,ZAF,0.7864044712946847
ef_86d6a94b,ZAF,0.7620556171328986
ef_77586edc,ZAF,0.7695741478832115
ef_052230a4,ZAF,0.7586726301055502
ef_ea36cd40,ZAF,0.7677504568372329
ef_a6ff4270,ZAF,0.7968064363883686
ef_7652a19d,ZAF,0.7813450153668976
ef_d345fa24,ZAF,0.7391283105304377
ef_3698082c,ZAF,0.8066116137021204
ef_602ac29a,ZAF,0.7951776236968339
ef_fcc43844,ZAF,0.710489881365762
ef_cfbd6db5,ZAF,0.7204214024456758
ef_a1fdf693,ZAF,0.732459001835175
ef_394927de,ZAF,0.7738169011821784
ef_589d9731,ZAF,0.779127293258605
ef_d6af3559,ZAF,0.7680136979964471
ef_302f4fcd,ZAF,0.7956109077554273
ef_28e3f200,ZAF,0.776034116111302
ef_f9336d90,ZAF,0.7683978324496046
ef_8f0700e7,ZAF,0.7556403010574605
ef_6081009f,ZAF,0.779030899941589
ef_b5f3c7f2,ZAF,0.806767720133442
ef_de585823,ZAF,0.7661169334638175
ef_add59a87,ZAF,0.790598149985473
ef_a961d146,ZAF,0.7928621619818945
ef_18a1f542,ZAF,0.7561964509451703
ef_74548b77,ZAF,0.7622529301840973
ef_49bd335a,ZAF,0.736384225359529
ef_e57245fd,ZAF,0.7275845248017537
ef_a69c5652,ZAF,0.7337303839375394
ef_002d3d7c,ZAF,0.7738295460009615
ef_f2a53de8,ZAF,0.8041507327567672
ef_da18137d,ZAF,0.8305430767377217
ef_9fa0d9a7,ZAF,0.7426462751554656
ef_f3a28fbc,ZAF,0.7759282415005998
ef_8da518a3,ZAF,0.7253320738335894
ef_ef947110,ZAF,0.7243719271774364
ef_db28da37,ZAF,0.7912934339165646
ef_f4033c41,ZAF,0.7917289289804396
ef_63334992,ZAF,0.7840897895746238
ef_6fc214ae,ZAF,0.7404617484088839
ef_59664ca7,ZAF,0.7345627307545901
ef_046b04f0,ZAF,0.7723758256757355
ef_cd7e78d9,ZAF,0.7505422971379375
ef_c32a71db,FR,0.9445810028662252
ef_0950abdc,FR,0.9101000231610046
ef_c036f05b,FR,0.9927775131403144
ef_0975a029,FR,0.7334645739054019
ef_466b8cda,FR,0.974598560424184
ef_cdb503b9,FR,0.824631717436586
ef_5b544204,FR,0.7495837797120902
ef_9789fa7e,FR,0.7607097056740139
ef_3ba7cd90,FR,0.7873017544285463
ef_5f833e3c,FR,0.7280660214583654
ef_38a24015,FR,0.743765935596618
ef_77cc064a,FR,0.9447873686312626
ef_c07d2ea5,FR,0.911649977335381
ef_a02738ba,FR,0.7190630685640826
ef_a4698804,FR,0.95480752260879
ef_c5db146a,FR,0.7606195245213265
ef_515438fa,FR,0.8125269692051313
ef_b89b3a50,FR,0.8786501099042374
ef_bcc52a6c,FR,0.763841431105354
ef_7f0d41e8,FR,0.8752820884775643
ef_6492518d,FR,0.8704735700798499
ef_27a24167,FR,0.7900370617792439
ef_11945ac2,FR,0.729402847931604
ef_07996221,FR,0.8932414100519895
ef_de793b9f,FR,0.765925715579539
ef_e082192c,FR,0.8221638349463717
ef_ac76e8ee,FR,0.7027578454775967
ef_5e9145cb,FR,0.7232289808623998
ef_f8027740,FR,0.8435439887164738
ef_9c02439d,FR,0.9640570326040714
ef_235dc22e,FR,0.962819210705624
ef_656dfe7b,FR,0.7452335870461854
ef_277ac03d,FR,0.885574211391882
ef_cace0c87,FR,0.9860101791992516
ef_e4acf9ff,FR,0.7595254840735957
ef_8d8b75cc,FR,0.9003766594713801
ef_2b455c96,FR,0.7524908619410513
ef_f9d0ba35,FR,0.9135579815344318
ef_b2bf730b,FR,0.9201271691257162
ef_6c870e3b,FR,0.8077885550876308
ef_778d66a4,FR,0.7661493860305141
ef_70b6d5d5,FR,0.7399224027254437
ef_86493110,FR,0.927181005095584
ef_84aa8b4a,FR,0.8124691645256723
ef_e7607841,FR,0.8019873870921878
ef_91be89af,FR,0.8427634006463219
ef_0391f065,FR,0.9721992640255952
ef_a2260704,FR,0.7924855452847234
ef_e74876bd,FR,0.9290231719308314
ef_d7bedb02,FR,0.8471700800091203
ef_5ca0deba,FR,0.7562484811870543
ef_08b2c831,FR,0.970414743355501
ef_ec4e1045,FR,0.824605657602276
ef_392c942f,FR,0.9217160512136808
ef_1edb8008,FR,0.9746287851932152
ef_5df4f2d3,FR,0.8850085374717911
ef_48f4d264,FR,0.7164170349273076
ef_ae2856ca,FR,0.8097814119321501
ef_75bde75d,FR,0.7341825910206141
ef_23b1133c,FR,0.9623367014585664
ef_c7c37dac,FR,0.9390629285878213
ef_85ae2502,FR,0.8146803995004632
ef_07f57235,FR,0.8996969289060671
ef_2b8c9e95,FR,0.8774066861993108
ef_d0145709,FR,0.9221402309373964
ef_dca64576,FR,0.7061432762989923
ef_49704c4b,FR,0.8114311956280342
ef_31eeec4a,FR,0.9396559520940412
ef_05c0e22b,FR,0.9212813102210154
ef_4915f79d,FR,0.7335396348552788
ef_bc2efef4,FR,0.8977581904269449
ef_a3ab8ef3,FR,0.7964727739240854
ef_bcd77b7a,FR,0.7995055925448022
ef_c8d4e967,FR,0.7207123449027684
ef_cda8cae4,FR,0.973256341182572
ef_44779ec4,FR,0.7464426363334529
ef_dce3c089,FR,0.8199305960981286
ef_67bdd46a,FR,0.8387008853295714
ef_11750e87,FR,0.7942859524942966
ef_25691cde,FR,0.9827437268926073
ef_0cdc78a0,FR,0.8949404053492477
ef_4e0cea11,FR,0.8860707632831286
ef_6398c38c,FR,0.907150553897236
ef_a5155a47,FR,0.749702655411305
ef_bdc72bc3,FR,0.9188870096531984
ef_c020732a,FR,0.7159290646160196
ef_d97db1d6,FR,0.909899226533314
ef_dd07df2e,FR,0.7270713445060591
ef_d1d094bb,FR,0.7536782168110989
ef_c4e8eaa5,FR,0.7616520219919283
ef_9a521a20,FR,0.8060055064071325
ef_dff4276b,FR,0.8572117760274094
ef_f6986b0b,FR,0.8593933741614901
ef_1219c319,FR,0.9289689500567044
ef_a3f3c257,FR,0.8946720075484514
ef_aa3fc5f9,FR,0.9288774890350606
ef_4c070321,FR,0.8757912016914468
ef_01e72bc0,FR,0.8140433844238848
ef_1eb33709,FR,0.700249037132417
ef_2501a248,FR,0.8109030107518587
ef_8821aa29,FR,0.934316901054659
ef_fd4d4b72,FR,0.883219340395982
ef_46399b02,FR,0.867314311936923
ef_f3ab6d9f,FR,0.915467438994398
ef_c153330a,FR,0.827116176169873
ef_7ab5d8fd,FR,0.7602388809039804
ef_afb7fe22,FR,0.8134387347629896
ef_74718633,FR,0.873332762384656
ef_0b806711,FR,0.7473742941710911
ef_191b1ef2,FR,0.8037444791857994
ef_06252449,FR,0.75576776709873
ef_74e0e73d,FR,0.9118193329141
ef_cb7e21ae,FR,0.7305597336239037
ef_b35bb32a,FR,0.9964293565786324
ef_8f9b4d2c,FR,0.9770436168608444
ef_e8b4a094,FR,0.8823725632607088
ef_0bef0498,FR,0.915133053482325
ef_e5d7bf11,FR,0.8492382118552319
ef_e422118d,FR,0.7020225709257166
ef_98ec8220,FR,0.9147580980789816
ef_21ac959e,FR,0.8534029052638863
ef_230bf658,FR,0.8659435053241877
ef_6deb4c49,FR,0.8281506873060112
ef_c9ac4bd4,FR,0.9107791618194488
ef_bf8d3760,FR,0.708684273652001
ef_105bf894,FR,0.9359378261408096
ef_0f0d2784,FR,0.8299892355678966
ef_2d858aab,FR,0.7207450419714041
ef_abef0ec7,FR,0.9510424131346872
ef_557dce9c,FR,0.8517631457616285
ef_30951cbc,FR,0.952859128850556
ef_48059ad2,FR,0.9447973328195758
ef_6f45c289,FR,0.8466705551637133
ef_76311057,FR,0.8960794444101318
ef_cee4e94e,FR,0.9811929282149948
ef_88afe254,FR,0.8129640637118238
ef_6a6132e2,FR,0.8313265303760813
ef_c4a10687,FR,0.8329853274726945
ef_57f6e9ed,FR,0.8039644575677628
ef_169de416,FR,0.9567791887855428
ef_793895c5,FR,0.8576942137804409
ef_864c6fce,FR,0.9550339508780928
ef_3c62d5bb,FR,0.7210116632309271
ef_399bfee2,FR,0.7470638057118172
ef_9164cf13,FR,0.7798077452696254
ef_c7051ee1,FR,0.9974947656236076
ef_eadf551e,FR,0.9449271911777392
ef_9e0b0182,FR,0.9109680599173522
ef_6ee6d16c,FR,0.7343544011337806
ef_36a190c3,FR,0.8347276605074422
ef_dba8b1d3,FR,0.9838514097284898
ef_e37c977c,FR,0.8141625310852406
ef_ec0d3d6c,FR,0.8448688147766175
ef_d10d9021,FR,0.7940354584399022
ef_d5f025d4,FR,0.8678623123174023
ef_12a5c69b,FR,0.7522725318565223
ef_a83c5ad1,FR,0.7360102279720769
ef_a386166b,FR,0.7412887968355785
ef_fb58cdc6,FR,0.919515936174086
ef_0214e3a0,FR,0.9089804532882828
ef_068a6cd1,FR,0.892490041634803
ef_5ef9b441,FR,0.7549415535543934
ef_8642176f,FR,0.9181676405761734
ef_ecd3c725,FR,0.8541873407172382
ef_7c75fd09,FR,0.942808088538103
ef_ae76be09,FR,0.7107999531736106
ef_1b7bf381,FR,0.9968573726181672
ef_a89b3d39,FR,0.702117754423683
ef_dd2329a4,FR,0.9895796014858942
ef_4f3d9771,FR,0.8536785279379475
ef_0098301c,FR,0.9967113401464592
ef_ce8df118,FR,0.9572219678806976
ef_2f22aefb,FR,0.994011713688604
ef_fa862ebd,FR,0.7068113806822107
ef_8fd08b21,FR,0.9848377606819548
ef_834a3475,FR,0.9847300715742816
ef_3837a7d7,FR,0.9824799966855692
ef_9c5b04e9,FR,0.9895938750502394
ef_4cb13a00,FR,0.8663109605630396
ef_e3010c8f,FR,0.9999093165905614
ef_4f2eb3c1,FR,0.9441830992327476
ef_eac342c6,FR,0.7916493294401412
ef_0216ec7b,FR,0.7492042438078772
ef_7c3f5161,FR,0.8625813339458934
ef_18073a49,FR,0.7942998461308367
ef_f2d91c06,FR,0.8052433606829041
ef_0cb148d1,FR,0.7965178212416243
ef_ae82f45f,FR,0.8826572561870515
ef_a62e95bc,FR,0.8803305452802722
ef_d4d53646,FR,0.960238766496892
ef_3c243f51,FR,0.7368719598138103
ef_9ac44d82,FR,0.9595970079651444
ef_0bd60792,FR,0.9215151850891868
ef_6b21a87a,FR,0.9154255503451888
ef_f2b5f052,FR,0.7618895939135992
ef_e8deb43e,FR,0.8608954669092374
ef_877acadd,FR,0.7338753872441058
ef_253c19f6,FR,0.7646104017571139
ef_8b8d5742,FR,0.8948683448864532
ef_fcff6868,FR,0.7781667596970148
ef_5fc65514,FR,0.9880123784861904
ef_f51055da,FR,0.923830633160798
ef_63ded32e,FR,0.7290049117591384
ef_f68cc6ca,FR,0.8949861035643709
ef_10453eb2,FR,0.9340135271264342
ef_b0eae414,FR,0.8695657999535003
ef_4a5a0952,FR,0.8469091342916284
ef_f55e644e,FR,0.7182867563818459
ef_cf5023e1,FR,0.8818777715736031
ef_651d0394,FR,0.9884812691384236
ef_118fd674,FR,0.9580687597023472
ef_02baec61,FR,0.9177850113154392
ef_c9a552a8,FR,0.7181614823178868
ef_7ff4b19e,FR,0.8476290413360926
ef_a1a2630a,FR,0.7455308645804418
ef_53fa0cd5,FR,0.7032124670776312
ef_b4f3a3dd,FR,0.9185287298914234
ef_48450f44,FR,0.7154747847672938
ef_a6b325e2,FR,0.7729654148517067
ef_b4421a1f,FR,0.8010288749242753
ef_c6f964ea,FR,0.8961877520576779
ef_a6f64ac0,FR,0.9722285058739908
ef_67190702,FR,0.9632543563999638
ef_dfa7c10a,FR,0.9483332531126712
ef_2a193e3c,FR,0.781897512407129
ef_dffc0930,FR,0.7528757137598439
ef_06683b49,FR,0.8186955987227137
ef_9b8da0f1,FR,0.7933828906545446
ef_6d82d603,FR,0.902206544787636
ef_c8a423ca,FR,0.8098711018713517
ef_6310780a,FR,0.9646724034392844
ef_b4e19d5b,FR,0.8388470565667132
ef_fcc795a4,FR,0.8534119928258813
ef_f9914ad3,FR,0.783797393693903
ef_c8d74907,FR,0.9018587752903804
ef_fef3108b,FR,0.7810958192862082
ef_0decdd37,FR,0.998430640063952
ef_14cdee32,FR,0.9623488503657004
ef_dc4645fb,FR,0.813658621385947
ef_d1348b67,FR,0.73798145187721
ef_9e089997,FR,0.796922057666134
ef_5f2eccb2,FR,0.927145296014462
ef_f890d231,FR,0.8031919537793802
ef_0958fafd,FR,0.7353666615038789
ef_e68e8f19,FR,0.8119901644757153
ef_b7c3a5aa,FR,0.7373702680770025
ef_5ea71c01,FR,0.9260028731476564
ef_fa4dc72c,FR,0.9686603413332624
ef_405eabd4,FR,0.7512994679030333
ef_62837ccf,FR,0.7469297753748303
ef_13f9ec2d,FR,0.8349998326450659
ef_d4c45c8b,FR,0.9082148978069144
ef_2b3cf49b,FR,0.8635257218912462
ef_8c29a700,FR,0.9812780281181028
ef_f3b47e18,FR,0.798005729704921
ef_f6029f4e,FR,0.9100411326058844
ef_8e7a93f0,FR,0.8892031910920538
ef_38848f0f,FR,0.7408970312622566
ef_b12e6d73,FR,0.8550490917067354
ef_304f9ec0,FR,0.7687147892543288
ef_7a913c6e,FR,0.7396459442914398
ef_81174550,FR,0.9980966520424986
ef_c1cc6c03,FR,0.874528945153596
ef_a7a8a8d9,FR,0.7715004408146758
ef_66e5789f,FR,0.866536205848826
ef_46332b5c,FR,0.8975622223024828
ef_75998a85,FR,0.8991923212414427
ef_ef8c053f,FR,0.7666747143404925
ef_4a79a330,FR,0.9113853102338232
ef_f62a48f1,FR,0.7908620638642355
ef_6a497b0b,FR,0.8057288002704176
ef_ec74ed61,FR,0.925167047650531
ef_c3455fee,FR,0.977712164835068
ef_66916b4f,FR,0.7448916959589859
ef_3a1ef790,FR,0.930725583943792
ef_1d2d7193,FR,0.9372643347050054
ef_7e89954d,FR,0.9768737732545986
ef_6eb7995e,FR,0.9931616587524617
ef_ff6804fd,FR,0.9609586202662136
ef_6d977b5e,FR,0.8549369258918785
ef_dec4d5e1,FR,0.8854730319537633
ef_d6e8fd54,FR,0.9150868699444492
ef_71cffff5,FR,0.7928611264746078
ef_55df84f5,FR,0.8678439897489131
ef_82d7cf16,FR,0.8447223918031335
ef_5f54d474,FR,0.7608499123221661
ef_cd751915,FR,0.7011056854451537
ef_429250cb,FR,0.8100695178342341
ef_95059629,FR,0.8317851770884028
ef_22e109e9,FR,0.9632140699774238
ef_e4395084,FR,0.9147475817073628
ef_fed7795c,FR,0.9604051629489012
ef_da30a18d,FR,0.9051977540517218
ef_33a18d14,FR,0.8821147056452695
ef_3c08c57e,FR,0.8641147835085238
ef_5e577e59,FR,0.9850585781021748
ef_8e85da7f,FR,0.7292330063995506
ef_b928457a,FR,0.8115389470969034
ef_536f4423,FR,0.9200802579241548
ef_dd716440,FR,0.9526163959096516
ef_85008831,FR,0.7826044606809517
ef_cecd15b1,FR,0.9575510672324988
ef_bfacc1b4,FR,0.8113968585443264
ef_6ca04045,FR,0.7899741383359776
ef_c575e0eb,FR,0.9554215172338886
ef_1e5d7df7,FR,0.8335055081238585
ef_b186eb1c,FR,0.8514447796345762
ef_6f6781d8,FR,0.7237049907488002
ef_508feba2,FR,0.9075151403135288
ef_8197e91d,FR,0.9296078425906532
ef_c8b31421,FR,0.8272111372373907
ef_8c7aa720,FR,0.9711613052517756
ef_589075b8,FR,0.8684421343927551
ef_d6b4c59b,FR,0.887058456366762
ef_0957ea9f,FR,0.9859606556116336
ef_3ea687d0,FR,0.8508469257447396
ef_181cc343,FR,0.750095586437637
ef_0491ce2d,FR,0.7962426324277208
ef_7ae43812,FR,0.7220409082106971
ef_3ccfe6c1,FR,0.838280296815912
ef_64a4ec87,FR,0.924203665295952
ef_db88811d,FR,0.8713542236638401
ef_88550396,FR,0.8068432513151244
ef_5ba581e3,FR,0.8898075670737372
ef_bf83904c,FR,0.9202165394821532
ef_dec312ca,FR,0.8981797038416126
ef_8ec6f5c6,FR,0.7948184899219347
ef_014eb3fe,FR,0.9691228204417376
ef_fda00d6b,FR,0.8549251357096403
ef_348bbe44,FR,0.7901733543983156
ef_f59b5a52,FR,0.9944346306015726
ef_b1bc74d3,FR,0.7343195992180848
ef_eedc9938,FR,0.8807658582095137
ef_079ef9b9,FR,0.9524135079701526
ef_dbb4ae48,FR,0.9737361112387524
ef_d84f10ca,FR,0.7119389040322159
