ef_id,type_id,confidence
ef_bcccbd2a,type_11,0.8462902328028585
ef_7fafce20,type_11,0.9519418945219572
ef_3bf24842,type_11,0.9611436120832818
ef_21d3bf8f,type_11,0.8989091239085166
ef_581a4d9d,type_11,0.9201865988612856
ef_912b2a57,type_11,0.8581434422052258
ef_fecad7d3,type_11,0.7364303430933206
ef_96ad4308,type_11,0.7669747173279216
ef_78ec9fe0,type_11,0.7447076298293815
ef_e57291f6,type_11,0.9623665021603056
ef_0fe94521,type_11,0.8692559568266339
ef_be740d46,type_11,0.8106148174470733
ef_b9ef4585,type_11,0.7933463729241724
ef_990d900c,type_11,0.8796667968153121
ef_d36aa64b,type_11,0.7507047020790606
ef_98dd4628,type_11,0.9325028838767426
ef_7924f961,type_11,0.845793124322421
ef_996bb348,type_11,0.8053654116316415
ef_464dcdb5,type_11,0.9507931509839462
ef_63d90a2c,type_11,0.8351647708519242
ef_0ad91d69,type_11,0.7223819054003451
ef_22116dfb,type_11,0.7716086585813081
ef_1190d6f4,type_11,0.9753734341004724
ef_f8bf030d,type_11,0.7017565228038002
ef_80fa23dd,type_11,0.866094113207876
ef_85a28bf8,type_11,0.8275070654830865
ef_4a829fa4,type_11,0.8412213726290674
ef_729f2eef,type_11,0.8403648214852634
ef_3bdc4651,type_11,0.7469001018242913
ef_b5821838,type_11,0.8394700073358972
ef_1d15ac2f,type_11,0.8916352882697636
ef_532d20b8,type_11,0.8937245000012631
ef_dee86ab3,type_11,0.7016238289811366
ef_2b11483c,type_11,0.9777233895080152
ef_eb7baa1a,type_11,0.8745264422057947
ef_dec656f6,type_11,0.9330033711242848
ef_e63cb4e0,type_11,0.9062994725008908
ef_0133c739,type_11,0.927187031081844
ef_585955b8,type_11,0.8104764150360968
ef_4d3eb511,type_11,0.9394249146658245
ef_04528112,type_11,0.8470831677127006
ef_6fd0fc3c,type_11,0.7753976975617498
ef_9c7caf63,type_11,0.7449074550589188
ef_6f4d6019,type_11,0.8169913771245353
ef_88d0c65d,type_11,0.7131155447191795
ef_321f7c2c,type_11,0.8449219761981386
ef_9b9d56e0,type_11,0.8710872909732
ef_9b2e6330,type_11,0.919787086426088
ef_1226500e,type_11,0.9319867871610066
ef_735fee39,type_11,0.7521351590865926
ef_9d5788f8,type_11,0.9137850839251443
ef_c957e999,type_11,0.8353060617449604
ef_be0e28a7,type_11,0.9710266458046568
ef_54ea48e0,type_11,0.8654604494163078
ef_3bda3edd,type_11,0.7203227452473676
ef_dbf18008,type_11,0.8553411409252129
ef_cb553a72,type_11,0.9474312403668356
ef_5998e7f7,type_11,0.97749265491172
ef_499a8a6d,type_11,0.7975830600854404
ef_49d37038,type_11,0.7923696925487609
ef_f6411aec,type_11,0.98221567815441
ef_4c052dc1,type_11,0.997261738474942
ef_d7775e0d,type_11,0.926431760910922
ef_545b342f,type_11,0.837580721873597
ef_7c283bfb,type_11,0.7097225894417771
ef_7add501d,type_11,0.9748933828713112
ef_b05dcb0f,type_11,0.7895264393123193
ef_ce57512d,type_11,0.7677956327001755
ef_deb1016d,type_11,0.9811559346968745
ef_30f53788,type_11,0.7216499737877666
ef_c94fc2a4,type_11,0.8752795987033638
ef_6f31467c,type_11,0.7524935016052562
ef_58cde6fb,type_11,0.7305148517718169
ef_fa7f2b6d,type_11,0.8117114825255642
ef_6d27d4cf,type_11,0.8881511831364757
ef_9cc41480,type_11,0.9061302512423688
ef_50d6e82d,type_11,0.861373599217028
ef_e0a954ec,type_11,0.9820027707376924
ef_cd7add38,type_11,0.9650708644270412
ef_a2d30442,type_11,0.8853968563955049
ef_985bd69b,type_11,0.8194643468850528
ef_4019afa1,type_11,0.9727478836375468
ef_da873138,type_11,0.7715166064218552
ef_d7d204ec,type_11,0.9587671900091324
ef_833ae5bc,type_11,0.7099205697859858
ef_7dba5e24,type_11,0.855571604377824
ef_f45cf8a7,type_11,0.9671614953283147
ef_b7980e01,type_11,0.913307833944427
ef_6ee7bcba,type_11,0.9388160184842476
ef_a85a6dd3,type_11,0.9926180804084188
ef_ffd225cb,type_11,0.950927993786068
ef_7d87b998,type_11,0.9921449966595708
ef_21bfcac5,type_11,0.737471708164173
ef_d77b26bd,type_11,0.9373989969007752
ef_bf691184,type_11,0.8661607827150698
ef_6d8d7b5d,type_11,0.8056677739974955
ef_eba893b0,type_11,0.7301138610474116
ef_a44e5472,type_11,0.7220719554761827
ef_aef4d362,type_11,0.9532207547138613
ef_3442e820,type_11,0.8861056822504094
ef_36b8ef52,type_11,0.9893908583870352
ef_118ea160,type_11,0.8881701546227901
ef_195dc864,type_11,0.7783426148449109
ef_37430a51,type_11,0.7501012441216356
ef_975629cf,type_11,0.745733783978949
ef_8a9b4d83,type_11,0.8650112640118818
ef_48c0b7dc,type_11,0.9833782929030632
ef_9fba79bc,type_11,0.8407656413827986
ef_e7817b9f,type_11,0.7937821976816759
ef_252a09cc,type_11,0.9518389598429744
ef_7c30b0cc,type_11,0.9922237077731296
ef_a314daaf,type_11,0.8955813583777826
ef_f56632a8,type_11,0.7826117748466888
ef_cf9d662e,type_11,0.7787661439320258
ef_17fed049,type_11,0.8099423295337721
ef_f9b19a86,type_11,0.9569594847362292
ef_58adc036,type_11,0.9178082790875244
ef_27ae7046,type_11,0.8458778624699059
ef_1f45b572,type_11,0.9498789668193158
ef_c4374dea,type_11,0.769294207009882
ef_07273d92,type_11,0.7950298243872997
ef_6c01d9e7,type_11,0.7494869087720409
ef_d1970482,type_11,0.7425645256985983
ef_a02c521d,type_11,0.7234023065564587
ef_914c1c6d,type_11,0.8911065277142746
ef_deaa16f8,type_11,0.829972315461167
ef_964e33ed,type_11,0.858365105995435
ef_4e5cf70d,type_11,0.9986082985958298
ef_1af49eb6,type_11,0.9055470979381274
ef_d81efb42,type_11,0.7434921382905818
ef_93f1dd80,type_11,0.9751602302961958
ef_b353b8da,type_11,0.8385492599399453
ef_fd897f4a,type_11,0.964470993521436
ef_0d5e2e61,type_11,0.9349893101897772
ef_a947c78f,type_11,0.7515643597252022
ef_5af2c43b,type_11,0.9020255052713034
ef_bd22a407,type_11,0.9382942840633888
ef_4e0f9abf,type_11,0.8186329214540156
ef_c036662c,type_11,0.9771685188550052
ef_1b8cf46b,type_11,0.8554203007352086
ef_f0258778,type_11,0.9385965403632132
ef_04798def,type_11,0.868892852944228
ef_c89244c7,type_11,0.7795107781248815
ef_b1061fa8,type_11,0.8795051522472704
ef_19607763,type_11,0.9396645401564344
ef_d0f1b5a4,type_11,0.809780978372918
ef_adc71f41,type_11,0.8592371903898974
ef_231a6714,type_11,0.7592830127239616
ef_21fe1a8a,type_11,0.8269793981538279
ef_8a69a64b,type_11,0.8890639846040793
ef_6477a668,type_11,0.8398849499541453
ef_16494266,type_11,0.8509637814715757
ef_021816df,type_11,0.8356546076988847
ef_370dddf4,type_11,0.8381844082086264
ef_434a76ff,type_11,0.7347358900415331
ef_08cf4cde,type_11,0.9366641613604754
ef_116510ab,type_11,0.8265776701811939
ef_af4a925b,type_11,0.8050550950402003
ef_33e6a87a,type_11,0.9562939747836664
ef_805473e5,type_11,0.8338665225286032
ef_fc0895f5,type_11,0.9600310218449336
ef_641be4ae,type_11,0.9735399147641532
ef_760ee02e,type_11,0.7170715096117217
ef_f8306010,type_11,0.7879755574378391
ef_35b417ad,type_11,0.9500212588528332
ef_740190b5,type_11,0.7623785442181867
ef_bf3421fc,type_11,0.7284867084362705
ef_e80b44c6,type_11,0.9300174548650548
ef_4f898132,type_11,0.99501982623926
ef_1d1f842c,type_11,0.7585227484258468
ef_16eaab5e,type_11,0.8751571317255128
ef_2e9384b6,type_11,0.9862408020905512
ef_eee4c8f0,type_11,0.7115024368242746
ef_97e61a51,type_11,0.7284963192418082
ef_a8595d20,type_11,0.7029842309990167
ef_80845807,type_11,0.943735710096193
ef_7dd3734f,type_11,0.9172671991808292
ef_7b11ac22,type_11,0.8578274478291632
ef_1062b89a,type_11,0.9664146318862884
ef_d7ec6653,type_11,0.9505498886594408
ef_805c2650,type_11,0.7614796672956272
ef_59ca068a,type_11,0.949140320162391
ef_a5f742ea,type_11,0.9963060549370586
ef_800cb906,type_11,0.7135014545631223
ef_3baa99b3,type_11,0.9658144471099146
ef_dfad5e32,type_11,0.9158093238705416
ef_2bfaedde,type_11,0.8641562160099981
ef_ab3acdf6,type_11,0.9147389614129052
ef_c12111e2,type_11,0.9814126211286718
ef_a534dea5,type_11,0.8257894888176751
ef_9325061f,type_11,0.8077544406065837
ef_35c51c47,type_11,0.9884434150687536
ef_c9ae883e,type_11,0.7089024464907493
ef_3b87bda7,type_11,0.8958323415868897
ef_da38966d,type_11,0.9487070268165312
ef_58329634,type_11,0.7029235772980434
ef_9f6c626f,type_11,0.7124496743770805
ef_2f82d422,type_11,0.8740622128794286
ef_22cd640f,type_11,0.73149852044576
ef_88667289,type_11,0.9044060775118204
ef_e531d377,type_11,0.717980806011538
ef_1b876a64,type_11,0.9827646209487564
ef_ba04b9ea,type_11,0.903942251444919
ef_526beb7e,type_11,0.7282145371880375
ef_c3f26ae7,type_11,0.9205754964656744
ef_218bf94a,type_11,0.7164924150988277
ef_40251319,type_11,0.7789839658875102
ef_2926808a,type_11,0.7859052479982462
ef_e847d773,type_11,0.8981818029745382
ef_f75678f2,type_11,0.7252385622705695
ef_0431e44d,type_11,0.833959335513459
ef_5787d9d6,type_11,0.997469573372772
ef_9eca0d3f,type_11,0.8945361604692115
ef_ae229e1f,type_11,0.8107044419669883
ef_7c542589,type_11,0.9888209226914574
ef_c73dc055,type_11,0.97702424400698
ef_277562d4,type_11,0.7098224894598725
ef_967fc6d3,type_11,0.8191007577553188
ef_53f18e07,type_11,0.8279618582654671
ef_ecb58132,type_11,0.8940297194900311
ef_97fc10ed,type_11,0.9779943440394252
ef_ef0490fc,type_11,0.9198090685142086
ef_b718d7e3,type_11,0.9367514820459028
ef_252f1aee,type_11,0.9545699753070132
ef_d0223bbc,type_11,0.9585319778942774
ef_aa1a5fb0,type_11,0.8450760698169875
ef_cbe1a06d,type_11,0.9882327478338406
ef_a1032278,type_11,0.7636745893430842
ef_fd430ebc,type_11,0.9591263538702928
ef_9e5530a8,type_11,0.8591923265726811
ef_029585c0,type_11,0.9657984160965352
ef_77c33115,type_11,0.9918021227565892
ef_cec983db,type_11,0.7134107752518133
ef_2a497607,type_11,0.7997493784069176
ef_35e02c63,type_11,0.930722107089823
ef_6a9d0994,type_11,0.7197211003299931
ef_6aa1332a,type_11,0.954205705152344
ef_7e8b7a2a,type_11,0.7404588189687187
ef_0586e253,type_11,0.801262164554045
ef_ae7345e4,type_11,0.7285672509692687
ef_1e5afdde,type_11,0.8030860973073849
ef_03beee58,type_11,0.7640799548591082
ef_ddc5c251,type_11,0.7173413702998063
ef_e20b87c5,type_11,0.8807777671508145
ef_3af88448,type_11,0.845670751300483
ef_f9f13b44,type_11,0.9876608827450988
ef_6ffd4777,type_11,0.7951759283247404
ef_f122d930,type_11,0.8096241360263623
ef_2c0126f8,type_11,0.9198988700631546
ef_fbd92c26,type_11,0.9096041496589012
ef_c08b487f,type_11,0.9297819116727556
ef_3972ffda,type_11,0.7436942493531604
ef_594b58cd,type_11,0.702777489123641
ef_306de902,type_11,0.9593351960883388
ef_5bbf6b15,type_11,0.745715883115359
ef_143a6337,type_11,0.8995414848983194
ef_451bd5fa,type_11,0.9471860024106146
ef_cee39ea9,type_11,0.7663975874394902
ef_c9bc07ec,type_11,0.8260068713672278
ef_322943e3,type_11,0.702413840276828
ef_dd7dfe38,type_11,0.8610914951119688
ef_224803f4,type_11,0.9239756501127292
ef_05a03f82,type_11,0.8056299670814189
ef_f37e0504,type_11,0.9843681770387008
ef_3f5ba714,type_11,0.8436673516159354
ef_c079fb33,type_11,0.9883387576232902
ef_7a41def4,type_11,0.8354214933909836
ef_fa4c8575,type_11,0.9446156798675508
ef_53f3a24d,type_11,0.8727614599604224
ef_0269b137,type_11,0.7285284442969854
ef_d5889aa1,type_11,0.8354074078766581
ef_cfd5871e,type_11,0.9301311054716964
ef_c1e72935,type_11,0.9592737367274216
ef_dccdb06c,type_11,0.7355381924901458
ef_4150450c,type_11,0.7804490730594628
ef_9e82a5fc,type_11,0.9041955162177836
ef_234465f2,type_11,0.8235844311846051
ef_aae24d0a,type_11,0.9101055811775586
ef_3bdb3cfd,type_11,0.9475593947044876
ef_e5b30c5c,type_11,0.9579413885693776
ef_4fbc2dee,type_11,0.7764043324567764
ef_d266fd15,type_11,0.973791514449051
ef_519da376,type_11,0.9495157351342768
ef_e14cb8dc,type_11,0.7103664838676571
ef_ddf6922b,type_11,0.8732602574956935
ef_11458c78,type_11,0.7365008653030459
ef_3344f509,type_11,0.8112646009126353
ef_ff511e25,type_11,0.8369607532100395
ef_edc4f71e,type_11,0.8635635706529453
ef_f9110491,type_11,0.7249604576451629
ef_bdad0e7c,type_11,0.8191846180215631
ef_ad0b3761,type_11,0.7275142089592893
ef_83c908de,type_11,0.9566248312713332
ef_fca681b9,type_11,0.934598937340205
ef_e7acf35d,type_11,0.9683659719397504
ef_333f6731,type_11,0.817895661704234
ef_640e4bdc,type_11,0.7167454746303282
ef_59e0346c,type_11,0.8129054311159927
ef_1130c2a8,type_11,0.9597558056812212
ef_015661fe,type_11,0.8417794936027876
ef_706668de,type_11,0.7175205320565623
ef_eaee6be9,type_11,0.8930486103125129
ef_be430736,type_11,0.8513743841923422
ef_a5d70a02,type_11,0.949272438263586
ef_6ea8b0cf,type_11,0.8546544890785303
ef_5919db07,type_11,0.914686094769576
ef_d6efe1ec,type_11,0.8480944096160267
ef_86f3516b,type_11,0.8135185598403868
ef_8d0f0446,type_11,0.7542208846895567
ef_46c77a14,type_11,0.9923118187824352
ef_5675fd2c,type_11,0.9585397696240072
ef_87017420,type_11,0.7146276124763207
ef_d6dff82e,type_11,0.8922636765735852
ef_79513184,type_11,0.7546639149925863
ef_9f70f290,type_11,0.7237494644129253
ef_6f3f25a7,type_11,0.7073205563132652
ef_fcb5dd28,type_11,0.7339175792681116
ef_23712acc,type_11,0.8683161788048289
ef_1efd491c,type_11,0.9493860626996417
ef_be69ef20,type_11,0.7590688750778409
ef_3cd05d20,type_11,0.958014569557202
ef_7de6429f,type_11,0.8536771321954718
ef_1789036e,type_11,0.9317003703229596
ef_283697bf,type_11,0.7378516900492796
ef_5270cb0e,type_11,0.7903475575356474
ef_b0a57f12,type_11,0.8383216903686204
ef_edcf7593,type_11,0.7647523715017102
ef_f1b6ca18,type_11,0.7310240361608203
ef_9703d086,type_11,0.7659888044922567
ef_14879b51,type_11,0.7361210420570821
ef_ce908631,type_11,0.803277884510857
ef_a2157e56,type_11,0.8842984286949587
ef_40d2cfdf,type_11,0.8981739187733396
ef_0b53737b,type_11,0.9081420524935796
ef_39e842d6,type_11,0.8853517798851628
ef_c8cd03fc,type_11,0.8438724695352106
ef_c527bac8,type_11,0.9028858561804264
ef_f283e776,type_11,0.8143927795918321
ef_ec449c3a,type_11,0.7751516595975851
ef_0a486a9a,type_11,0.8961227482776384
ef_6303dfc9,type_11,0.8407383546540727
ef_08cbc16d,type_11,0.9634557935714492
ef_712b94e9,type_11,0.8470280573249688
ef_9a71fd96,type_11,0.9882042564306306
ef_c11360e2,type_11,0.9734097952559252
ef_3efdfb8a,type_11,0.7694587352677736
ef_81b3f69a,type_11,0.8500518824803693
ef_1e4c7b65,type_11,0.8434466427289323
ef_6ed65337,type_11,0.837285594985778
ef_c6cfaafe,type_11,0.7494903640852387
ef_fd1e4a0c,type_11,0.7358757821214168
ef_5518491f,type_11,0.8996403814063433
ef_2f06f80a,type_11,0.8875694045769297
ef_c6327594,type_11,0.8011403196827717
ef_ca9e198a,type_11,0.8245317448494335
ef_6635c8c5,type_11,0.7419019482777617
ef_f931a2b3,type_11,0.9726829902681162
ef_bb2de057,type_11,0.7782561956203654
ef_dfb3d873,type_11,0.880629245850251
ef_5c9bf380,type_11,0.7651909129025105
ef_727fd205,type_11,0.884059855888254
ef_be32d481,type_11,0.7524071298166863
ef_4789f62f,type_11,0.854557632654999
ef_0c1033bb,type_11,0.8012704445820543
ef_deaa6817,type_11,0.9665767241043964
ef_b2abcaf4,type_11,0.8613342215638192
ef_1814eb92,type_11,0.8785648903672493
ef_fa62089c,type_11,0.8616643153298781
ef_d0b8ef2b,type_11,0.9753542932033776
ef_c720bab3,type_11,0.9666586391699912
ef_64edb2b5,type_11,0.7831538479312906
ef_01fcdbe9,type_11,0.9630018290585816
ef_b127ad8a,type_11,0.757690088307547
ef_cbcb634a,type_11,0.7251107245549008
ef_24733d51,type_11,0.979474586202289
ef_7b1626aa,type_11,0.8991365044794445
ef_401e50b2,type_11,0.8755135795561119
ef_ae2d7e36,type_11,0.9396744171125714
ef_1c63dfd9,type_11,0.7895431364085461
ef_7dd26018,type_11,0.9211097046594972
ef_951ed746,type_11,0.8759555710366528
ef_1bb244f5,type_11,0.853450746692454
ef_8b2e16a9,type_11,0.7387479884052818
ef_58b57002,type_11,0.9305555127612064
ef_7139e131,type_11,0.9198959151200002
ef_d7dcb8d5,type_11,0.9048523496183604
ef_a5269951,type_11,0.788397357210266
ef_06e51f4a,type_11,0.991715813646138
ef_6eeec63d,type_11,0.979205502949046
ef_aff386a4,type_11,0.7774731232515331
ef_c3565d86,type_11,0.9175467274587712
ef_4d782721,type_11,0.8422114385136932
ef_6bf2bb4f,type_11,0.7418343470341631
ef_f991107a,type_11,0.916652112491371
ef_58d70e7b,type_11,0.8692290710846787
ef_64ce5584,type_11,0.7688743928476702
ef_be18a17a,type_11,0.7209770790769168
ef_5ea31c82,type_11,0.7257894620079963
ef_de7841f3,type_11,0.7130191039871702
ef_4d0aea1b,type_11,0.721861883938339
ef_de894dbc,type_11,0.7107190779379267
ef_fa881c92,type_11,0.9650757628313528
ef_16442af2,type_11,0.9920669258189592
ef_ec4838e2,type_11,0.8534696813736186
ef_67bae617,type_11,0.905144665783069
ef_4e96e551,type_11,0.8858553091508241
ef_b85242ea,type_11,0.82573627138556
ef_bfea9e95,type_11,0.8430900934315325
ef_32146179,type_11,0.7041980270704653
ef_4ddae9be,type_11,0.7039714850417232
ef_4d940d53,type_11,0.95176791146082
ef_f77ee81f,type_11,0.7213842096015899
ef_1f702581,type_11,0.7872787538552171
ef_60625122,type_11,0.7561118694950194
ef_a2bfcab8,type_11,0.7561440951331393
ef_1b052d74,type_11,0.7651514106432766
ef_43030bfc,type_11,0.8817595394202363
ef_cb6b53e8,type_11,0.740422859971444
ef_d03179fd,type_11,0.9927082133139402
ef_796078fb,type_11,0.9323295099739228
ef_6e85a4c9,type_11,0.9743923435675008
ef_1fa07e64,type_11,0.9474791550088576
ef_179f3c53,type_11,0.9133472559614548
ef_245f790a,type_11,0.960793316333556
ef_dd60d1b5,type_11,0.8096824947591149
ef_6b10d7fd,type_11,0.8551250181462716
ef_c049b345,type_11,0.9098602081916148
ef_1fbc8638,type_11,0.7600034782771701
ef_06bac016,type_11,0.9637032867925298
ef_5bf48f13,type_11,0.9257073474487216
ef_e2c4d3d1,type_11,0.7759880102823138
ef_f3129a94,type_11,0.7195332199168397
ef_561b97d9,type_11,0.9603594124728478
ef_66885d26,type_11,0.7104671630277261
ef_86bddc9a,type_11,0.8399005808106225
ef_e1d2f20b,type_11,0.99583553834361
ef_8f55474a,type_11,0.8234218958897668
ef_605da957,type_11,0.8575025878067806
ef_630e23ca,type_11,0.8061311137817097
ef_d5938a36,type_11,0.9427975347538512
ef_014bca4a,type_11,0.9527579107465248
ef_eb044ff0,type_11,0.784086503591037
ef_dae1a462,type_11,0.960020160460188
ef_386536f9,type_11,0.8762388766008345
ef_d0ce14f9,type_11,0.9418262640171168
ef_a02fabe8,type_11,0.9271200855801132
ef_21759b65,type_11,0.9004556669721434
ef_92e88c93,type_11,0.8717141762566631
ef_8933adb9,type_11,0.7743393507974339
ef_a3b28613,type_11,0.9439551086293788
ef_a65bef7c,type_11,0.997728120188246
ef_c8846464,type_11,0.940634397850986
ef_976a88f7,type_11,0.8104801206920553
ef_b57627f4,type_11,0.7973231378650818
ef_a1070ea6,type_11,0.7889008471365391
ef_ff61b317,type_11,0.906636492062874
ef_d696e1c2,type_11,0.8272800554411263
ef_3333153d,type_11,0.8993902036146328
ef_81f8d9cb,type_11,0.8028695190768335
ef_3538d7a7,type_11,0.8507326014027282
ef_af591312,type_11,0.8723851906329861
ef_0dc040ef,type_11,0.8025684592092541
ef_605dee34,type_11,0.9413174267504378
ef_5e4c4b20,type_11,0.7731231618378271
ef_e32dde49,type_11,0.8905898952271754
ef_4fceb445,type_11,0.7853292462718255
ef_460b2810,type_11,0.9296422069293044
ef_aacbff43,type_11,0.766338495199596
ef_88117e78,type_11,0.7985967865562366
ef_1703303e,type_11,0.933924324493234
ef_caea14ba,type_11,0.9959142434942602
ef_f1e6e5ba,type_11,0.8673795193736173
ef_0d43cd18,type_11,0.8962692627168021
ef_6a1d5582,type_11,0.7586386423964002
ef_c113904b,type_11,0.7049667153392898
ef_ef0b1050,type_11,0.7814090685307364
ef_ea5cf96b,type_11,0.7064084905963777
ef_a793557a,type_11,0.9476916782646628
ef_bd908567,type_11,0.8797806473822121
ef_e47d0292,type_11,0.958591842500144
ef_2d53d050,type_11,0.7718071012246425
ef_83aec754,type_11,0.8407712066395834
ef_44f2338f,type_11,0.8254400261810254
ef_d32a9d38,type_11,0.8030989243324398
ef_56949ec7,type_11,0.8175485120482229
ef_71593b83,type_11,0.9327983521628256
ef_c7ec08c7,type_11,0.791891147158273
ef_0c0c0173,type_11,0.742717954015741
ef_e882cb1a,type_11,0.7108475994690236
ef_26fbd66d,type_11,0.8183218395352284
ef_ec74e638,type_11,0.900883524251664
ef_7e1e92b4,type_11,0.89091549085149
ef_d30fbda1,type_11,0.9941678713756856
ef_c15f0d9a,type_11,0.851416097117859
ef_684156e6,type_11,0.8887857509497847
ef_6a6a1b06,type_11,0.7097616835417337
ef_ebe22f3b,type_11,0.8418981228258275
ef_d7ba5649,type_11,0.7534029998115681
ef_3c4cb482,type_11,0.917986115691978
ef_9b01ad5c,type_11,0.9969750475826554
ef_e75c36f8,type_11,0.932880301680288
ef_b3fa6a7e,type_11,0.8552203482679381
ef_f7cdfa55,type_11,0.9818264357818512
ef_faadcd89,type_11,0.8007743476827179
ef_52342ee4,type_11,0.8464734570489952
ef_cd724ea7,type_11,0.976281884187527
ef_8434f5ed,type_11,0.7377009231013311
ef_b72535c8,type_11,0.9315603396508372
ef_baa0d5f1,type_11,0.9117674865473432
ef_3e71e414,type_11,0.9268141487135312
ef_4b8b6f64,type_11,0.8133258044951118
ef_ed4411d1,type_11,0.9647490955105288
ef_79d9c8e1,type_11,0.7251887636820735
ef_2c85aab5,type_11,0.7117101141619158
ef_1f91fd9d,type_11,0.8198916768071234
ef_1230eb4b,type_11,0.8432567149594911
ef_b9f72abc,type_11,0.7468396994623455
ef_b11071b7,type_11,0.8099888955210232
ef_4f8adf1e,type_11,0.8622406604074337
ef_07d9833b,type_11,0.9662273885471052
ef_0e4a9bb3,type_11,0.8759253799785033
ef_37717d4d,type_11,0.7525407384115338
ef_e3d1e5e8,type_11,0.9827260387253776
ef_40d4216e,type_11,0.7266159219500135
ef_d1558cd9,type_11,0.995034217045146
ef_eeeb6661,type_11,0.9037907626143412
ef_b5c77555,type_11,0.7797503695152105
ef_f1704673,type_11,0.8140269151456904
ef_5cdf0d01,type_11,0.7729792306095284
ef_7fdba5d9,type_11,0.7206586514468925
ef_1f22f7ae,type_11,0.7161270935742516
ef_2d112bc1,type_11,0.9985814820555026
ef_18b92124,type_11,0.7298753817699241
ef_b0c59a19,type_11,0.8196121673121781
ef_0ed5c6c7,type_11,0.7627158776253969
